;0;1;2;3;4;5;6
444;891f4d6c8c7ffff;46.744454052031934;0;0;0;0;0
445;891f4d6ceafffff;78.75285001845683;0;0;0;2;1
446;891f4d6c307ffff;1914.1979951193266;1;0;4;5;0
447;891f4d6ea63ffff;996.6069570616766;1;0;0;4;4
448;891f4d6e87bffff;4794.688093824994;1;0;1;0;0
449;891f4d6ce1bffff;244.33160322836332;3;4;13;3;2
450;891f4d6d9abffff;2021.012894853623;2;0;1;2;0
451;891f4d6cecfffff;1192.6737712333465;0;0;5;0;0
452;891f4d6c30fffff;312.43782756868336;1;0;3;0;0
453;891f4d6d8afffff;1306.9090228496002;1;0;0;2;0
454;891f4d6d92fffff;697.583635921306;0;0;3;1;0
455;891f4d6ce27ffff;1595.3856906961378;1;0;5;0;0
456;891f4d6ea6fffff;1172.9984787608644;0;0;4;0;0
457;891f4d6ee2bffff;216.23103666780258;0;0;0;0;0
458;891f4d6ea2bffff;684.4716175228032;0;0;4;1;0
459;891f4d6d967ffff;3071.2631256367413;0;0;0;1;0
460;891f4d6e853ffff;1428.3964995038878;0;0;0;0;0
461;891f4d6ca77ffff;1425.8016735850474;0;0;0;0;0
462;891f4d6c16bffff;924.4439877517817;0;0;1;0;0
463;891f49d6483ffff;1209.0344753144109;1;1;5;0;0
464;891f4d6c31bffff;93.15206921403959;0;1;0;3;0
465;891f49d64c3ffff;927.3998137643518;3;0;6;8;0
466;891f4d6c343ffff;403.42364234498217;0;0;0;0;0
467;891f4d6dd13ffff;163.58800943400334;0;0;1;0;0
468;891f4d6ceabffff;1739.022245452569;0;0;0;5;3
469;891f4d6dc4fffff;209.75406826563193;0;0;2;7;4
470;891f4d6dcafffff;753.716123521277;0;0;2;1;0
471;891f4d6c33bffff;37.736007987114526;0;0;2;0;0
472;891f4d6dea3ffff;73.23666223376932;0;0;0;0;0
473;891f4d6d807ffff;598.7353819605212;0;0;1;2;0
474;891f4d6ddd7ffff;334.9629161456382;0;0;1;0;0
475;891f4d6de17ffff;18.621521877328103;1;0;0;2;2
476;891f4d6d993ffff;3338.7644662364974;1;2;1;2;0
477;891f4d6d99bffff;218.12599958944418;0;0;2;0;0
478;891f4d6d9cfffff;833.5954997458272;2;0;3;0;0
479;891f4d6de87ffff;482.2567191295359;0;0;1;1;0
480;891f4d6ca27ffff;2799.766244625033;0;0;0;2;0
481;891f4d6cb4fffff;303.797844501966;0;0;1;3;0
482;891f4d6c3a3ffff;229.39113417867793;1;2;5;5;0
483;891f4d6d873ffff;71.30656887535706;0;0;0;2;0
484;891f4d6dd6fffff;78.2694502141365;0;0;0;2;0
485;891f4d6dcabffff;395.90927734184396;0;0;1;2;0
486;891f4d6e863ffff;719.8018922967282;0;0;0;0;0
487;891f4d6dc43ffff;87.37223024355163;0;0;4;1;0
488;891f4d6ea17ffff;260.84796124188574;0;0;0;3;4
489;891f4d6e86bffff;3910.8619219208294;1;0;0;6;0
490;891f4d6c2a3ffff;5128.159059858743;5;0;2;5;0
491;891f4d6c2b7ffff;3140.2412378085446;4;0;3;2;0
492;891f4d6c07bffff;532.4020695012945;0;0;1;5;0
493;891f4d6c2afffff;2801.0768297350933;2;0;1;1;0
494;891f4d6c06bffff;3233.141807307417;0;0;1;4;0
495;891f4d6c2a7ffff;3800.7583377949386;0;0;1;1;0
496;891f4d6ca23ffff;485.72439529404926;0;0;1;0;0
497;891f4d6c613ffff;2272.991123751642;2;0;1;10;0
498;891f4d6c617ffff;136.390220449007;3;0;2;5;0
499;891f4d6ee77ffff;331.5963304577;1;0;3;2;0
500;891f4d6ca67ffff;2618.732648418387;0;0;0;2;0
501;891f4d6ca63ffff;1783.8479443786691;0;0;0;3;0
502;891f4d6dd63ffff;62.55968922088052;0;0;0;1;0
503;891f4d6c233ffff;700.3419431021;0;0;0;3;0
504;891f4d6ee43ffff;82.5332628603978;0;0;0;2;0
505;891f4d6cc0fffff;32.39241548192168;0;0;0;0;0
506;891f49d64b7ffff;33.14504504701081;1;0;0;0;0
507;891f4d6db53ffff;34.54362492430228;0;0;2;0;0
508;891f4d6ee0fffff;816.0558781112942;3;0;0;1;0
509;891f4d6ca2bffff;4485.9450272718095;1;1;1;3;0
510;891f4d6ee73ffff;2626.5592959221894;0;0;0;6;0
511;891f4d6ee63ffff;124.90191701693459;0;0;0;0;0
512;891f4d6dd2fffff;369.83897588272123;0;0;1;1;0
513;891f4d6c68bffff;754.8558489744105;0;0;0;1;0
514;891f4d6c423ffff;587.182213918048;0;0;0;1;0
515;891f4d6c39bffff;540.0045380795855;2;0;1;1;0
516;891f4d6cccbffff;1237.8308158127945;0;0;0;1;0
517;891f4d6c6cfffff;555.3803327717301;1;0;1;2;0
518;891f4d6c6c7ffff;1655.0337058339176;0;0;0;4;0
519;891f4d6c6d7ffff;2299.268774450925;0;0;0;3;0
520;891f4d6c6c3ffff;2879.689601628977;0;0;1;2;0
521;891f4d6c3d3ffff;1299.6765981769258;0;0;0;1;0
522;891f4d6c06fffff;3346.4898574749714;0;0;0;2;0
523;891f4d6ca7bffff;1255.1848440489903;2;0;0;0;0
524;891f4d6ca73ffff;437.6211065827655;0;0;1;2;0
525;891f4d6c2abffff;37.46926243240329;0;0;8;0;0
526;891f4d6cc4fffff;703.2956012888419;0;0;0;0;0
527;891f4d6eab3ffff;1301.7629076773746;1;0;0;3;0
528;891f4d6e80bffff;139.36697100369918;0;0;0;0;0
529;891f4d6e84bffff;287.9320738329832;0;1;5;8;5
530;891f4d6e847ffff;409.8816660088851;0;0;1;0;0
531;891f4d6c6d3ffff;704.4050280041306;0;0;0;1;0
532;891f4d6c067ffff;1947.3595289092536;1;1;1;5;0
533;891f4d6ce4fffff;777.6243591610794;4;10;6;4;2
534;891f4d6d997ffff;598.185744279708;0;0;2;3;0
535;891f4d6cccfffff;1404.0912059684536;0;0;0;0;0
536;891f4d6dca3ffff;644.479496880754;0;0;1;0;0
537;891f4d6c61bffff;42.995972857288365;0;0;0;5;0
538;891f4d6f16fffff;2762.3099538018464;0;0;0;5;0
539;891f4d6ccdbffff;683.3139240018654;0;0;0;0;0
540;891f4d6c137ffff;1345.4806665506924;0;0;1;1;0
541;891f4d6c063ffff;1265.5374053644884;0;0;0;3;0
542;891f4d6ce0bffff;183.11115635110946;5;11;17;3;0
543;891f4d6d827ffff;582.0612346641317;5;0;2;4;0
544;891f4d6c077ffff;48.75355029359056;0;0;0;0;0
545;891f4d6c1d3ffff;6.2577373057254;0;0;0;0;0
546;891f4d6c223ffff;97.25685760296324;0;0;0;0;0
547;891f4d6c237ffff;153.4025302390587;2;0;0;1;0
548;891f4d6c227ffff;108.32126757235409;0;0;0;0;0
549;891f4d6c527ffff;876.2610677330312;2;0;2;3;0
550;891f4d6ccc3ffff;512.5023761083097;0;0;1;0;0
551;891f4d6c523ffff;565.9421328513617;0;0;0;0;0
552;891f6b265cbffff;871.9908200464033;0;0;1;0;0
553;891f6b266afffff;1915.8283180958533;1;0;3;18;0
554;891f6b2657bffff;1746.5056671010284;3;2;11;8;12
555;8911a49b547ffff;417.2253810327573;0;0;0;0;0
556;891f6b266c3ffff;2001.9504361570625;0;0;0;4;4
557;891f6b3595bffff;828.4523512307721;0;0;0;3;0
558;891f6b262afffff;5313.408699537055;1;0;0;8;0
559;891f6b2654fffff;1522.786268511988;3;6;6;8;24
560;891f6b26197ffff;2073.846430335262;1;0;9;17;0
561;891f6b263a3ffff;1950.9007813686176;3;0;0;8;12
562;891f6b2642bffff;49.56173921581577;0;11;17;5;0
563;8911a49b54fffff;544.8173897051022;1;0;1;7;4
564;891f6b26547ffff;3697.321713309845;0;0;2;5;0
565;891f6b26193ffff;1282.5542126563378;0;0;2;2;0
566;8911a49b4c7ffff;1941.074783982352;4;0;7;11;4
567;891f6b26143ffff;2660.9473450127025;2;2;4;11;0
568;891f6b2640fffff;1338.0065557050289;1;1;3;5;0
569;891f6b26573ffff;4727.075594679862;2;1;7;25;2
570;891f6b266c7ffff;818.2275058117691;0;0;1;2;2
571;891f6b263b3ffff;4467.455331318394;3;1;0;10;0
572;8911a49b4c3ffff;1002.6732957784774;1;0;0;2;0
573;891f6b26387ffff;5160.652374996525;0;0;1;3;0
574;891f6b26403ffff;752.5189145201789;1;0;4;9;0
575;891f6b2641bffff;134.33387691584292;0;0;0;0;0
576;8911a49b41bffff;240.77363572001175;0;0;0;0;0
577;891f6b26187ffff;6454.4773338637415;3;0;2;12;0
578;891f6b2659bffff;1295.64583870426;1;0;1;1;0
579;891f6b261b3ffff;1530.1181596391652;0;2;1;8;45
580;891f6b2615bffff;1892.2594233483574;1;1;3;12;0
581;891f6b26537ffff;3374.2093126893405;1;1;2;11;16
582;891f6b264afffff;703.0072429316313;0;1;2;2;40
583;891f6b35cabffff;1701.0719761055411;6;1;2;10;8
584;891f6b262a7ffff;4570.534585908108;4;0;3;5;0
585;891f6b262bbffff;3582.2127359361675;4;0;2;9;8
586;8911a49b68bffff;2132.6633642708157;2;0;5;7;16
587;891f6b26583ffff;4307.933273469904;2;1;0;7;2
588;891f6b266d7ffff;1661.0694487351325;1;0;0;1;0
589;891f6b26083ffff;522.9242364389792;0;3;15;5;20
590;891f6b2614bffff;3585.104652886007;0;0;2;2;0
591;891f6b26527ffff;2401.0220983195272;0;0;3;3;0
592;8911a49b69bffff;2580.3225767586446;3;0;0;7;0
593;891f6b26397ffff;470.16468330076174;1;3;1;13;0
594;891f6b2668bffff;1148.5654372344836;2;0;2;4;4
595;891f6b265d7ffff;1909.3467071782875;1;0;6;9;4
596;8911a49b6dbffff;2713.2262365826555;1;0;3;11;36
597;891f6b265dbffff;1550.408362786699;9;7;8;8;36
598;8911a49b543ffff;98.68124972024249;0;0;0;0;0
599;8911a49b423ffff;701.4105601525116;1;0;0;5;4
600;891f6b262b7ffff;3485.401152714546;0;0;9;6;6
601;891f6b3582fffff;743.5140195476879;0;0;0;2;0
602;891f6b26563ffff;2100.0754238825552;1;1;5;10;12
603;891f6b2654bffff;1010.3021026347521;1;5;5;12;24
604;891f6b26533ffff;852.2412374813713;0;0;2;2;0
605;891f6b2602fffff;1081.9323546691226;0;2;4;12;0
606;891f6b2759bffff;161.55129342601873;2;0;5;5;0
607;891f6b26097ffff;212.49472152605918;0;3;4;5;12
608;891f6b261cbffff;3318.543393202798;4;0;1;8;0
609;891f6b26473ffff;1714.116507654065;2;1;16;2;16
610;8911a49b60bffff;1437.486868780008;0;0;4;14;16
611;891f6b26447ffff;1662.9455933986733;9;5;11;28;108
612;891f6b26523ffff;3053.7206278675167;0;0;6;4;0
613;891f6b274b7ffff;1306.8401935309787;0;0;5;0;0
614;891f6b27593ffff;1270.7265528655992;1;0;6;3;0
615;891f6b261cfffff;3414.5719065183016;0;0;4;5;4
616;891f6b26443ffff;2330.1428099051072;2;3;9;7;0
617;891f6b35927ffff;3017.5696921529816;1;0;1;15;1
618;891f6b27597ffff;272.07581589551074;1;0;2;0;0
619;891f6b2748fffff;3726.0644086779153;2;0;1;5;0
620;891f6b26117ffff;1327.8144268151514;1;1;5;0;0
621;891f6b260b3ffff;730.548121493101;0;2;2;4;0
622;891f6b34b2bffff;495.842280791525;0;0;0;4;0
623;891f6b264a7ffff;456.28298536374757;5;0;0;8;8
624;891f6b2748bffff;2726.055332708048;3;0;1;4;0
625;891f6b2609bffff;137.33307798699872;4;7;17;6;0
626;891f6b26027ffff;4959.4852028983905;0;1;2;15;0
627;8911a49b673ffff;2221.512471974789;2;0;0;7;16
628;891f6b35b6bffff;1386.167298903874;1;1;6;9;4
629;891f6b2660fffff;1523.0522293502902;1;0;8;2;0
630;891f6b26153ffff;3638.811609225877;2;3;4;5;0
631;891f6b2660bffff;2408.089322760281;0;0;0;2;0
632;891f6b264c7ffff;709.893893775748;0;0;1;2;0
633;8911a49b6d7ffff;1213.5565436430684;0;0;2;6;0
634;891f6b26103ffff;3186.9415597199572;3;0;0;4;8
635;891f6b35b67ffff;782.9867915250064;2;2;8;9;6
636;8911a49b54bffff;98.29483011376227;0;0;0;0;0
637;891f6b27483ffff;973.915653381531;0;0;0;2;0
638;8911a49b4cfffff;973.4785141285487;0;0;1;1;0
639;891f6b2644bffff;894.6828708147755;1;1;2;7;4
640;891f6b264d7ffff;254.8036493186852;0;0;0;9;0
641;891f6b26093ffff;746.0007643706836;2;11;13;10;42
642;891f6b26037ffff;925.80860768194;0;2;2;2;0
643;891f6b265c3ffff;1457.248375513284;3;0;4;6;0
644;8911a49b613ffff;2540.0308668021635;5;0;3;7;16
645;8911a49b407ffff;1536.5157749217642;1;0;0;3;2
646;8911a49b4abffff;501.94821155267095;0;0;0;1;0
647;891f6b2647bffff;2164.0731422969643;5;3;11;2;0
648;891f6b263c7ffff;3096.464300366471;1;0;3;5;0
649;8911a49b433ffff;608.1989152592802;2;0;3;7;20
650;891f6b27417ffff;1568.9683104607175;5;0;3;8;2
651;891f6b2603bffff;3654.740699711685;2;2;1;14;0
652;891f6b264cfffff;45.25355363283715;0;0;1;7;6
653;891f6b26017ffff;1149.9933875917106;1;1;4;3;0
654;891f6b26023ffff;2005.5795031928276;6;4;12;17;0
655;891f6b26043ffff;2734.115968727364;1;2;5;11;14
656;891f6b27413ffff;1326.6162234587498;1;0;6;11;4
657;891f6b26033ffff;1866.3907447931854;0;0;3;4;0
658;891f6b26013ffff;844.6520183618484;1;4;11;13;8
659;891f6b26623ffff;2915.016224880779;2;0;3;14;0
660;891f6b26047ffff;2944.2314939010585;1;0;3;9;0
661;891f6b26477ffff;1442.280034958523;0;0;3;0;0
662;891f6b26637ffff;3104.5588578016523;3;1;5;6;0
663;891f6b26003ffff;2560.7058324305026;2;1;1;10;0
664;891f6b26603ffff;41.33742972769232;0;0;0;0;0
665;891f6b26433ffff;1951.2506745407343;0;0;6;1;0
666;891f6b26237ffff;1957.265978961585;4;5;14;7;8
667;8911a49b437ffff;465.16932400898355;0;0;0;0;0
668;891f6b26007ffff;2807.1994470960844;2;3;4;9;2
669;891f6b26393ffff;2765.8966935144645;0;1;1;4;0
670;891f6b263b7ffff;4045.0552030448325;1;0;3;1;0
671;891f6b26463ffff;1448.6179881083171;4;2;9;5;32
672;891f6b263c3ffff;3052.457299711286;0;0;3;6;0
673;891f6b26313ffff;1497.7683762851057;0;0;0;4;0
674;891f6b260afffff;2895.9817116729046;2;1;2;11;8
675;891f6b2668fffff;229.94529663989044;0;0;2;0;0
676;891f6b2601bffff;2659.6533868396004;2;7;7;16;4
677;891f6b260cfffff;1333.7457343519104;6;4;7;7;0
678;891f6b26453ffff;3134.5110712082187;6;0;2;20;5
679;891f6b26687ffff;2438.770238732209;1;0;3;4;4
680;891f6b35b4fffff;240.15764016736986;2;0;1;1;0
681;891f6b274b3ffff;551.8202907469135;0;0;0;0;0
682;891f6b265afffff;474.6155916685741;1;0;0;0;0
683;891f6b264abffff;565.6956069669677;0;0;2;0;0
684;891f6b2645bffff;777.4246800754372;1;0;3;2;2
685;891f6b263a7ffff;3526.0261296983235;0;0;0;13;18
686;891f6b2610fffff;2115.703580303749;2;1;1;5;28
687;891f6b26697ffff;323.049321074124;1;0;8;0;0
688;891f6b2652bffff;3066.255795301033;3;0;4;4;0
689;891f6b35c17ffff;928.0470515240947;0;0;0;0;0
690;891f6b260a3ffff;327.877569497803;2;0;6;11;2
691;891f6b2652fffff;1613.9849309919225;3;1;6;18;36
692;891f6b35cafffff;699.1188289596939;0;0;1;4;0
693;891f6b26577ffff;6850.402744753716;7;4;3;24;16
694;891f6b2600fffff;2949.0574349787753;3;0;2;12;2
695;891f6b26057ffff;3129.2554856585502;3;3;6;13;42
696;891f6b2600bffff;2759.1168067064386;0;0;3;10;0
697;891f6b260abffff;1498.6504649290657;0;0;1;2;0
698;891f6b262a3ffff;3587.5042480806105;2;1;5;2;0
699;8911a49b6d3ffff;1699.8458051922555;1;1;4;10;28
700;891f6b260bbffff;149.64628450779958;1;0;2;4;6
701;891f6b35943ffff;946.8942812330529;1;1;2;15;2
702;891f6b26567ffff;3811.5333970532406;5;1;5;15;12
703;891f6b2646bffff;1108.187134663691;1;1;3;1;0
704;891f6b35c03ffff;140.66330639165113;0;0;0;0;0
705;891f6b26457ffff;168.6495427133654;0;0;0;21;0
706;891f6b26183ffff;1104.0626706299663;0;0;0;1;0
707;891f6b26233ffff;875.04851882612;3;2;1;8;12
708;8911a49b6c3ffff;1067.4790593860916;1;0;0;12;16
709;891f6b26223ffff;4791.988394595087;4;1;3;25;0
710;891f6b263cbffff;3625.6087811470206;2;0;2;10;8
711;891f6b26173ffff;2553.0439951485487;3;0;4;8;14
712;891f6b35ca7ffff;1203.4820258505329;0;0;0;0;0
713;891f6b2655bffff;99.40777563992714;0;0;5;7;0
714;891f6b26147ffff;3737.882131683914;2;0;7;13;0
715;891f6b35b2bffff;2073.4872250135054;0;0;0;4;2
716;891f6b263dbffff;5710.902434357513;4;1;12;7;2
717;891f6b2653bffff;1009.1501679487254;0;0;5;9;4
718;891f6b2631bffff;3317.926162511051;2;0;4;11;0
719;891f6b26287ffff;1196.0763588508983;0;0;1;5;0
720;891f6b26553ffff;417.890832254323;1;2;10;6;0
721;891f6b26227ffff;5193.786686565702;0;3;10;20;1
722;891f6b2638bffff;3855.355721969188;8;1;16;11;0
723;891f6b263cfffff;3888.798548821726;0;1;3;14;12
724;891f6b2610bffff;2642.80489315308;0;0;3;1;0
725;891f6b274cfffff;1633.9994284533748;0;0;1;5;4
726;891f6b26073ffff;3420.6257821616173;2;0;3;2;0
727;891f6b26077ffff;2672.480762173481;1;0;1;8;2
728;891f6b35cbbffff;105.93130581118679;3;0;0;1;0
729;891f6b26633ffff;553.446759231115;0;0;2;0;0
730;891f6b263d3ffff;5296.536016386664;7;3;6;9;2
731;891f6b35cb7ffff;1027.155603984033;1;0;2;3;0
732;891f6b2606fffff;2713.427869616972;2;3;6;13;8
733;891f6b263bbffff;656.0441367056327;0;0;0;6;6
734;891f6b35ca3ffff;124.85515090461962;0;0;0;1;0
735;891f6b263d7ffff;3870.3796567180425;0;0;3;5;0
736;891f6b27553ffff;888.8249142623315;0;0;1;0;0
737;891f6b2608bffff;1479.2096315242254;2;3;15;12;40
738;891f6b260d7ffff;478.9870003392506;0;0;2;5;0
739;891f6b27427ffff;1053.3265346673472;1;0;0;0;0
740;891f6b275cbffff;338.895052261697;0;0;0;0;0
741;891f6b35b0fffff;60.92769637451838;0;0;0;0;0
742;891f6b27087ffff;116.8319243011177;0;0;0;4;4
743;891f6b270b7ffff;66.1508882790883;0;1;0;0;0
744;891f6b26357ffff;4952.4262717945585;3;3;5;12;6
745;891f6b262b3ffff;2440.1788642296992;5;6;8;9;11
746;891f6b2644fffff;503.0695878138261;0;0;8;7;0
747;891f6b2606bffff;3148.5830054588237;2;1;0;9;12
748;891f6b260c7ffff;1673.9932897705835;3;4;4;2;0
749;891f6b26587ffff;478.5081981883581;0;0;3;1;0
750;891f6b26353ffff;3112.7827567720515;4;0;4;10;0
751;891f6b26597ffff;2154.1505394908545;1;0;0;4;2
752;891f6b35b2fffff;781.5041571650843;1;0;0;0;0
753;891f6b2755bffff;708.4929145917395;0;0;1;4;4
754;891f6b26423ffff;2327.2485753760657;4;16;11;8;16
755;891f6b26307ffff;4578.46159684932;2;0;1;6;0
756;891f6b26427ffff;1798.7172463718066;0;4;1;2;0
757;891f6b266cbffff;1184.9047142559573;1;0;1;4;2
758;891f6b26343ffff;3578.6075903253936;2;1;0;1;0
759;891f6b261c7ffff;3632.159671327322;1;0;2;7;0
760;891f6b261dbffff;1448.7556750578715;2;1;4;3;4
761;891f6b2665bffff;51.94548630487805;1;0;0;0;0
762;891f6b35b23ffff;1540.6647751593343;1;0;1;4;4
763;891f6b261c3ffff;868.6592273191816;4;2;6;24;8
764;891f6b2608fffff;1465.438571126697;0;0;4;13;6
765;891f6b2635bffff;5591.08740945838;4;0;2;14;4
766;891f6b260dbffff;2299.3869544790664;3;1;0;11;0
767;891f6b2648bffff;59.4612528478837;1;0;0;6;0
768;891f6b2614fffff;1796.3204107581264;1;0;5;3;0
769;891f6b27097ffff;429.27774009662176;0;0;0;1;0
770;891f6b24497ffff;3977.287729604309;1;0;0;7;0
771;891f6b26437ffff;2042.8108857627221;5;9;7;9;48
772;891f6b265cfffff;255.85045827902618;0;0;3;2;0
773;891f6b2658bffff;496.4954376149783;0;0;0;1;0
774;891f6b26673ffff;367.6792216172598;2;0;2;10;0
775;891f6b26653ffff;26.048331567713927;0;0;0;0;0
776;891f6b35b3bffff;1716.9854195270498;1;0;1;4;2
777;891f6b2741bffff;691.5316367506782;3;0;3;0;0
778;891f6b261d7ffff;3661.0799301183456;2;0;1;16;0
779;891f6b260a7ffff;4148.849383097235;0;0;3;11;0
780;891f6b261d3ffff;2094.6673897748074;2;0;2;7;0
781;891f6b26063ffff;3950.9595562002905;3;2;3;9;4
782;8911a49b4d7ffff;532.8203188208868;0;0;2;0;0
783;891f6b2656fffff;870.873305240005;1;1;0;2;0
784;891f6b2619bffff;1247.6598124608906;0;0;0;5;0
785;891f6b2607bffff;1925.3721913591637;4;0;5;0;0
786;891f6b35b77ffff;421.7797807928946;0;0;0;0;0
787;891f6b26413ffff;181.30416484306895;2;1;0;6;0
788;891f6b26417ffff;85.32055926088542;0;0;0;0;0
789;8911a49ae17ffff;1138.8984352424388;3;0;2;2;2
790;8911a49ae07ffff;3065.687038186824;1;1;0;1;0
791;891f6b2604fffff;4095.879509411644;3;1;3;12;3
792;891f6b34157ffff;614.5418727337562;1;0;2;2;0
793;891f6b34143ffff;382.0015644136757;1;0;0;4;0
794;891f6b2622fffff;4295.259012672332;0;0;2;11;0
795;891f6b2630fffff;3231.01300110404;4;0;0;8;9
796;891f6b26333ffff;1572.1697295023428;3;0;3;8;8
797;891f6b2633bffff;3287.786340404102;0;1;4;5;8
798;891f6b3415bffff;326.37375075207353;0;0;1;3;0
799;8911a49b61bffff;864.4227255996966;0;0;5;3;0
800;891f6b2617bffff;4277.051684068013;1;0;1;3;0
801;891f6b2639bffff;2919.086790522644;2;3;3;13;12
802;891f6b244b7ffff;3098.2116740383462;0;0;2;14;0
803;891f6b2634fffff;1295.531941216494;0;1;3;10;0
804;891f6b26e8fffff;2664.267276451464;0;0;3;10;0
805;891f6b26e83ffff;3814.7488762700177;1;0;2;13;6
806;891f6b244a3ffff;2436.3871443991598;0;0;0;11;4
807;891f6b26eb3ffff;3703.342186314996;0;0;1;18;1
808;891f6b26ebbffff;1484.5601510616575;1;0;4;20;4
809;891f6b244b3ffff;2052.549803430189;0;0;0;9;4
810;8911a49b63bffff;1956.7447740331324;1;0;2;9;20
811;891f6b26e87ffff;2515.4890305361555;0;1;1;13;0
812;891f6b26383ffff;2006.9708469970124;2;3;8;12;6
813;891f6b26087ffff;64.1947636497989;1;1;9;4;2
814;8911a49aeabffff;363.74246892606953;0;0;1;0;0
815;8911a49ae8fffff;38.90616379268943;0;0;2;0;0
816;891f6b244a7ffff;2184.7838150349958;1;0;1;18;16
817;891f6b2636bffff;1661.7611244019959;0;0;2;9;12
818;891f6b26377ffff;1381.5324189769951;0;1;3;9;12
819;891f6b26e8bffff;1140.3231294093946;2;1;2;7;2
820;891f6b26e13ffff;2132.0156230366765;1;0;0;10;4
821;891f6b26e17ffff;2966.072275506701;0;0;1;9;0
822;891f6b26ea3ffff;3298.5236008000315;1;0;1;14;4
823;8911a49b60fffff;2781.903310122138;0;1;3;7;0
824;8911a49b677ffff;1495.848656083782;1;0;0;7;32
825;891f6b26eb7ffff;2971.432108359423;2;0;1;15;2
826;891f6b35957ffff;796.7680543484125;0;1;1;9;2
827;891f6b3410bffff;266.1591009718047;0;0;1;0;0
828;891f6b26627ffff;1232.621858725826;0;0;1;1;0
829;891f6b2640bffff;274.26576931955736;3;1;3;3;0
830;891f6b35d6bffff;927.2800702029447;1;0;0;7;6
831;891f6b268d3ffff;4804.712207482716;1;0;0;20;3
832;891f6b26ea7ffff;2762.0846711594454;1;1;0;9;0
833;891f6b26c6bffff;443.5964243808319;0;0;0;16;4
834;891f6b2604bffff;463.859021475371;0;1;4;14;22
835;891f6b26297ffff;1369.1231048874251;0;2;0;1;0
836;891f6b26eafffff;1110.9561444603146;0;0;3;2;0
837;891f6b268dbffff;4726.353988668113;0;0;0;19;5
838;891f6b26eabffff;3150.1526081181873;0;1;0;13;0
839;891f6b268c7ffff;2978.956088444071;0;0;0;9;2
840;891f6b26813ffff;991.7285321696411;0;0;0;7;0
841;891f6b268c3ffff;3721.6879686455295;0;0;0;4;0
842;891f6b2688bffff;1550.1352602192746;0;0;0;1;0
843;891f6b2634bffff;606.5144170694226;1;0;1;7;2
844;891f6b24493ffff;255.80406448089056;0;0;0;2;0
845;891f6b274c3ffff;442.91072476767306;0;0;2;0;0
846;891f6b274c7ffff;762.0797265297587;1;0;0;1;0
847;891f6b2754fffff;10.868943766097901;0;0;0;5;2
848;891f6b265c7ffff;281.8238220716719;0;0;4;12;4
849;891f6b35cb3ffff;636.6342536067009;1;0;1;6;4
850;891f6b35c37ffff;240.32825719257113;1;0;1;5;8
851;891f6b2602bffff;2335.394929708334;1;0;8;7;0
852;8911a49a56bffff;36.040687822634396;1;0;0;3;0
853;891f6b26067ffff;1605.9746314388537;1;0;3;2;0
854;891f6b35953ffff;339.8983876861918;0;0;0;1;0
855;891f6b35b7bffff;358.5499601439442;0;0;2;0;0
856;891f6b35b33ffff;97.88133959165779;0;0;0;1;0
857;891f6b27477ffff;56.73559574490055;0;0;0;0;0
858;8911a49aebbffff;250.83311888415562;1;2;5;0;0
859;891f6b2616bffff;619.4409557330821;1;4;2;13;10
860;8911a49a57bffff;202.34225411922026;1;0;2;0;0
861;891f6b27513ffff;42.13365136453999;0;0;0;0;0
862;8911a49aeb7ffff;1667.0224940094386;1;0;0;6;0
863;8911a49aeb3ffff;18.79621702330446;1;0;1;4;4
864;8911a49ae87ffff;53.01694353049892;0;0;3;0;0
865;8911a49ac4fffff;631.9937221720869;1;0;2;2;0
866;891f6b274cbffff;22.744243139253065;1;0;0;4;4
867;891f6b35d4bffff;30.664664727665222;0;0;0;0;0
868;891f6b2650fffff;489.977906060587;0;1;2;2;0
869;891f6b34b2fffff;1234.7649136588875;0;0;7;1;0
870;891f6b262abffff;2605.5932626064896;1;0;1;2;0
871;891f6b2632bffff;1005.7950833560027;1;0;0;7;8
872;891f6b35c27ffff;529.2445692980964;0;1;2;3;4
873;891f6b268d7ffff;1081.8473199034283;2;1;2;3;0
874;891f6b26683ffff;53.222344099380756;0;0;1;1;0
875;891f6b26e9bffff;920.2477427361903;0;0;1;4;0
876;891f6b268cfffff;1535.4349268709207;3;0;2;6;0
877;891f6b268cbffff;2333.492683929009;0;0;0;5;0
878;891f6b26e93ffff;3228.4270920075587;1;0;1;7;0
879;891f6b3414bffff;206.97885770120646;0;0;0;0;0
880;891f6b35d7bffff;3146.095343610502;1;0;0;12;4
881;891f6b2637bffff;2289.4728637900594;1;0;1;2;0
882;891f6b35937ffff;517.2081389139563;1;0;1;0;0
883;891f6b35d4fffff;689.5081261531848;0;0;0;0;0
884;891f6b26543ffff;2017.55998113319;0;0;4;2;0
885;891f6b26e37ffff;3124.3228347746476;1;0;0;6;0
886;891f6b26e33ffff;2853.731209563606;0;0;1;7;0
887;891f6b26e23ffff;2356.4992195170466;0;0;0;1;0
888;891f6b26e27ffff;820.9797455018964;0;0;0;0;0
889;891f6b26e97ffff;1961.6820422225765;0;0;0;13;8
890;891f6b26c53ffff;2483.774327374282;0;0;0;0;0
891;891f4277623ffff;2212.8389771186526;12;5;7;16;13
892;891f427709bffff;3258.9656606605668;1;0;3;5;19
893;891f4277467ffff;1124.6139020684027;4;0;4;8;3
894;891f4277647ffff;3734.328329865607;2;0;4;0;0
895;891f427762bffff;1129.6201623985655;0;1;4;4;0
